version,payload,msgs,value,unit
zf-python-new,8000000,60,8928324,ns
zf-python-new,8000000,60,39986454,ns
zf-python-new,8000000,60,21074971,ns
zf-python-new,8000000,60,27025271,ns
zf-python-new,8000000,60,8972485,ns
zf-python-new,8000000,60,40348685,ns
zf-python-new,8000000,60,27133917,ns
zf-python-new,8000000,60,19733680,ns
zf-python-new,8000000,60,6941750,ns
zf-python-new,8000000,60,25082192,ns
zf-python-new,8000000,60,29502747,ns
zf-python-new,8000000,60,37402702,ns
zf-python-new,8000000,60,8403935,ns
zf-python-new,8000000,60,25506106,ns
zf-python-new,8000000,60,21816467,ns
zf-python-new,8000000,60,26066057,ns
zf-python-new,8000000,60,8320409,ns
zf-python-new,8000000,60,36274140,ns
zf-python-new,8000000,60,24810626,ns
zf-python-new,8000000,60,18633788,ns
zf-python-new,8000000,60,6876967,ns
zf-python-new,8000000,60,23717178,ns
zf-python-new,8000000,60,24221534,ns
zf-python-new,8000000,60,29529455,ns
zf-python-new,8000000,60,9242812,ns
zf-python-new,8000000,60,40482972,ns
zf-python-new,8000000,60,21106174,ns
zf-python-new,8000000,60,26944512,ns
zf-python-new,8000000,60,9031790,ns
zf-python-new,8000000,60,40091364,ns
zf-python-new,8000000,60,22398295,ns
zf-python-new,8000000,60,28349000,ns
zf-python-new,8000000,60,9003705,ns
zf-python-new,8000000,60,18913983,ns
zf-python-new,8000000,60,16496943,ns
zf-python-new,8000000,60,21860625,ns
zf-python-new,8000000,60,7755820,ns
zf-python-new,8000000,60,27624049,ns
zf-python-new,8000000,60,22345203,ns
zf-python-new,8000000,60,28262802,ns
zf-python-new,8000000,60,8890416,ns
zf-python-new,8000000,60,42553017,ns
zf-python-new,8000000,60,27130697,ns
zf-python-new,8000000,60,34271641,ns
zf-python-new,8000000,60,9036946,ns
zf-python-new,8000000,60,18569981,ns
zf-python-new,8000000,60,16873852,ns
zf-python-new,8000000,60,22626786,ns
zf-python-new,8000000,60,8029573,ns
zf-python-new,8000000,60,32970869,ns
zf-python-new,8000000,60,24794575,ns
zf-python-new,8000000,60,8832587,ns
zf-python-new,8000000,60,36382732,ns
zf-python-new,8000000,60,23692012,ns
zf-python-new,8000000,60,19793769,ns
zf-python-new,8000000,60,6892363,ns
zf-python-new,8000000,60,20832249,ns
zf-python-new,8000000,60,32307599,ns
zf-python-new,8000000,60,28762133,ns
zf-python-new,8000000,60,9870986,ns
zf-python-new,8000000,60,40432973,ns
zf-python-new,8000000,60,25275107,ns
zf-python-new,8000000,60,21057946,ns
zf-python-new,8000000,60,7769907,ns
zf-python-new,8000000,60,18911993,ns
zf-python-new,8000000,60,19585644,ns
zf-python-new,8000000,60,17637807,ns
zf-python-new,8000000,60,7059469,ns
zf-python-new,8000000,60,36320127,ns
zf-python-new,8000000,60,29873208,ns
zf-python-new,8000000,60,26059462,ns
zf-python-new,8000000,60,9045574,ns
zf-python-new,8000000,60,19216809,ns
zf-python-new,8000000,60,20663496,ns
zf-python-new,8000000,60,18194222,ns
zf-python-new,8000000,60,7367694,ns
zf-python-new,8000000,60,40891888,ns
zf-python-new,8000000,60,22187664,ns
zf-python-new,8000000,60,38712026,ns
zf-python-new,8000000,60,8759490,ns
zf-python-new,8000000,60,31814313,ns
zf-python-new,8000000,60,31313482,ns
zf-python-new,8000000,60,26553036,ns
zf-python-new,8000000,60,9600549,ns
zf-python-new,8000000,60,41102205,ns
zf-python-new,8000000,60,27250122,ns
zf-python-new,8000000,60,16584417,ns
zf-python-new,8000000,60,6534390,ns
zf-python-new,8000000,60,23658390,ns
zf-python-new,8000000,60,33178108,ns
zf-python-new,8000000,60,23708740,ns
zf-python-new,8000000,60,8437979,ns
zf-python-new,8000000,60,42019761,ns
zf-python-new,8000000,60,27348711,ns
zf-python-new,8000000,60,23720044,ns
zf-python-new,8000000,60,7975261,ns
zf-python-new,8000000,60,20253871,ns
zf-python-new,8000000,60,27945932,ns
zf-python-new,8000000,60,23678807,ns
zf-python-new,8000000,60,8556415,ns
zf-python-new,8000000,60,41395609,ns
zf-python-new,8000000,60,27202226,ns
zf-python-new,8000000,60,23818524,ns
zf-python-new,8000000,60,8558720,ns
zf-python-new,8000000,60,41879240,ns
zf-python-new,8000000,60,44150549,ns
zf-python-new,8000000,60,21050440,ns
zf-python-new,8000000,60,7772047,ns
zf-python-new,8000000,60,41764721,ns
zf-python-new,8000000,60,33070623,ns
zf-python-new,8000000,60,27975163,ns
zf-python-new,8000000,60,9860484,ns
zf-python-new,8000000,60,34766983,ns
zf-python-new,8000000,60,18563940,ns
zf-python-new,8000000,60,15339716,ns
zf-python-new,8000000,60,6877719,ns
zf-python-new,8000000,60,26257953,ns
zf-python-new,8000000,60,33216126,ns
zf-python-new,8000000,60,23672926,ns
zf-python-new,8000000,60,8550480,ns
zf-python-new,8000000,60,41975845,ns
zf-python-new,8000000,60,27165691,ns
zf-python-new,8000000,60,23812620,ns
zf-python-new,8000000,60,8508576,ns
zf-python-new,8000000,60,40063268,ns
zf-python-new,8000000,60,18577160,ns
zf-python-new,8000000,60,15429024,ns
zf-python-new,8000000,60,6863296,ns
zf-python-new,8000000,60,31519833,ns
zf-python-new,8000000,60,28678097,ns
zf-python-new,8000000,60,23733864,ns
zf-python-new,8000000,60,8439769,ns
zf-python-new,8000000,60,19035801,ns
zf-python-new,8000000,60,20609604,ns
zf-python-new,8000000,60,18724255,ns
zf-python-new,8000000,60,8005762,ns
zf-python-new,8000000,60,24665663,ns
zf-python-new,8000000,60,24573443,ns
zf-python-new,8000000,60,16445260,ns
zf-python-new,8000000,60,6652405,ns
zf-python-new,8000000,60,27012185,ns
zf-python-new,8000000,60,33348213,ns
zf-python-new,8000000,60,23792995,ns
zf-python-new,8000000,60,8484378,ns
zf-python-new,8000000,60,40274211,ns
zf-python-new,8000000,60,25401382,ns
zf-python-new,8000000,60,16168570,ns
zf-python-new,8000000,60,6690676,ns
zf-python-new,8000000,60,26873587,ns
zf-python-new,8000000,60,37766043,ns
zf-python-new,8000000,60,22792400,ns
zf-python-new,8000000,60,8171344,ns
zf-python-new,8000000,60,41398199,ns
zf-python-new,8000000,60,27336993,ns
zf-python-new,8000000,60,23725659,ns
zf-python-new,8000000,60,8547080,ns
zf-python-new,8000000,60,41956037,ns
zf-python-new,8000000,60,25372632,ns
zf-python-new,8000000,60,16238984,ns
zf-python-new,8000000,60,6651083,ns
zf-python-new,8000000,60,26575149,ns
zf-python-new,8000000,60,37929128,ns
zf-python-new,8000000,60,22694344,ns
zf-python-new,8000000,60,8123463,ns
zf-python-new,8000000,60,41457418,ns
zf-python-new,8000000,60,29874710,ns
zf-python-new,8000000,60,24881264,ns
zf-python-new,8000000,60,8801672,ns
zf-python-new,8000000,60,41004520,ns
zf-python-new,8000000,60,27239606,ns
zf-python-new,8000000,60,23802219,ns
zf-python-new,8000000,60,8528802,ns
zf-python-new,8000000,60,30216310,ns
zf-python-new,8000000,60,25103287,ns
zf-python-new,8000000,60,16465125,ns
zf-python-new,8000000,60,6807953,ns
zf-python-new,8000000,60,28813051,ns
zf-python-new,8000000,60,34687225,ns
zf-python-new,8000000,60,21133496,ns
zf-python-new,8000000,60,7734651,ns
zf-python-new,8000000,60,40442039,ns
zf-python-new,8000000,60,29921131,ns
zf-python-new,8000000,60,24862650,ns
zf-python-new,8000000,60,8730688,ns
zf-python-new,8000000,60,40781217,ns
zf-python-new,8000000,60,29973158,ns
zf-python-new,8000000,60,29638884,ns
zf-python-new,8000000,60,8150512,ns
zf-python-new,8000000,60,24698046,ns
zf-python-new,8000000,60,35789023,ns
zf-python-new,8000000,60,19512985,ns
zf-python-new,8000000,60,6823060,ns
zf-python-new,8000000,60,19335370,ns
zf-python-new,8000000,60,35992862,ns
zf-python-new,8000000,60,29571091,ns
zf-python-new,8000000,60,8509963,ns
zf-python-new,8000000,60,35213882,ns
zf-python-new,8000000,60,29416266,ns
zf-python-new,8000000,60,30084921,ns
zf-python-new,8000000,60,9221139,ns
zf-python-new,8000000,60,34322522,ns
zf-python-new,8000000,60,35123872,ns
zf-python-new,8000000,60,25427318,ns
zf-python-new,8000000,60,8197236,ns
zf-python-new,8000000,60,15745907,ns
zf-python-new,8000000,60,20733344,ns
zf-python-new,8000000,60,21739345,ns
zf-python-new,8000000,60,7462298,ns
zf-python-new,8000000,60,28699324,ns
zf-python-new,8000000,60,42286819,ns
zf-python-new,8000000,60,25454535,ns
zf-python-new,8000000,60,8207108,ns
zf-python-new,8000000,60,24820908,ns
zf-python-new,8000000,60,36193835,ns
zf-python-new,8000000,60,31473409,ns
zf-python-new,8000000,60,9717846,ns
zf-python-new,8000000,60,35092300,ns
zf-python-new,8000000,60,40194794,ns
zf-python-new,8000000,60,28816024,ns
zf-python-new,8000000,60,8179077,ns
zf-python-new,8000000,60,16790955,ns
zf-python-new,8000000,60,37385234,ns
zf-python-new,8000000,60,27585799,ns
zf-python-new,8000000,60,8542873,ns
zf-python-new,8000000,60,30908359,ns
zf-python-new,8000000,60,43510832,ns
zf-python-new,8000000,60,25579141,ns
zf-python-new,8000000,60,8140890,ns
zf-python-new,8000000,60,33552981,ns
zf-python-new,8000000,60,40264348,ns
zf-python-new,8000000,60,28342232,ns
zf-python-new,8000000,60,8906192,ns
zf-python-new,8000000,60,29209636,ns
zf-python-new,8000000,60,30638054,ns
zf-python-new,8000000,60,19286366,ns
zf-python-new,8000000,60,6913335,ns
zf-python-new,8000000,60,17070568,ns
zf-python-new,8000000,60,30846308,ns
zf-python-new,8000000,60,32962741,ns
zf-python-new,8000000,60,8647976,ns
zf-python-new,8000000,60,27340950,ns
zf-python-new,8000000,60,39524202,ns
zf-python-new,8000000,60,24649287,ns
zf-python-new,8000000,60,7987269,ns
zf-python-new,8000000,60,32115459,ns
zf-python-new,8000000,60,37995832,ns
zf-python-new,8000000,60,27520444,ns
zf-python-new,8000000,60,8562421,ns
zf-python-new,8000000,60,16108644,ns
zf-python-new,8000000,60,21422939,ns
zf-python-new,8000000,60,23570044,ns
zf-python-new,8000000,60,7937199,ns
zf-python-new,8000000,60,25628349,ns
zf-python-new,8000000,60,39736242,ns
zf-python-new,8000000,60,24429384,ns
zf-python-new,8000000,60,7968673,ns
zf-python-new,8000000,60,26496405,ns
zf-python-new,8000000,60,42292185,ns
zf-python-new,8000000,60,25546060,ns
zf-python-new,8000000,60,8089990,ns
zf-python-new,8000000,60,27216060,ns
zf-python-new,8000000,60,42924263,ns
zf-python-new,8000000,60,25433057,ns
zf-python-new,8000000,60,8117446,ns
zf-python-new,8000000,60,27222600,ns
zf-python-new,8000000,60,40941891,ns
zf-python-new,8000000,60,25427530,ns
zf-python-new,8000000,60,8201790,ns
zf-python-new,8000000,60,28945240,ns
zf-python-new,8000000,60,36419121,ns
zf-python-new,8000000,60,19341698,ns
zf-python-new,8000000,60,7003952,ns
zf-python-new,8000000,60,14665747,ns
zf-python-new,8000000,60,27922140,ns
zf-python-new,8000000,60,30033813,ns
zf-python-new,8000000,60,8219927,ns
zf-python-new,8000000,60,19445126,ns
zf-python-new,8000000,60,18222313,ns
zf-python-new,8000000,60,19581693,ns
zf-python-new,8000000,60,7219768,ns
zf-python-new,8000000,60,28579212,ns
zf-python-new,8000000,60,41385616,ns
zf-python-new,8000000,60,22341266,ns
zf-python-new,8000000,60,7502847,ns
zf-python-new,8000000,60,26907559,ns
zf-python-new,8000000,60,39128884,ns
zf-python-new,8000000,60,24530828,ns
zf-python-new,8000000,60,8032112,ns
zf-python-new,8000000,60,31135747,ns
zf-python-new,8000000,60,39788125,ns
zf-python-new,8000000,60,24663538,ns
zf-python-new,8000000,60,8010901,ns
zf-python-new,8000000,60,31519427,ns
zf-python-new,8000000,60,38439385,ns
zf-python-new,8000000,60,21688041,ns
zf-python-new,8000000,60,7470182,ns
zf-python-new,8000000,60,24566694,ns
zf-python-new,8000000,60,42021279,ns
zf-python-new,8000000,60,22410797,ns
zf-python-new,8000000,60,7506943,ns
zf-python-new,8000000,60,25496973,ns
zf-python-new,8000000,60,39320776,ns
zf-python-new,8000000,60,24697264,ns
zf-python-new,8000000,60,7969696,ns
zf-python-new,8000000,60,32026576,ns
zf-python-new,8000000,60,33904216,ns
zf-python-new,8000000,60,18800364,ns
zf-python-new,8000000,60,6951748,ns
zf-python-new,8000000,60,20899181,ns
zf-python-new,8000000,60,37497281,ns
zf-python-new,8000000,60,23277367,ns
zf-python-new,8000000,60,7850516,ns
zf-python-new,8000000,60,24368955,ns
zf-python-new,8000000,60,34372635,ns
zf-python-new,8000000,60,28636291,ns
zf-python-new,8000000,60,8001848,ns
zf-python-new,8000000,60,22619877,ns
zf-python-new,8000000,60,42374550,ns
zf-python-new,8000000,60,25540881,ns
zf-python-new,8000000,60,7808706,ns
zf-python-new,8000000,60,27205304,ns
zf-python-new,8000000,60,40996564,ns
zf-python-new,8000000,60,25407385,ns
zf-python-new,8000000,60,8138722,ns
zf-python-new,8000000,60,15626481,ns
zf-python-new,8000000,60,20007975,ns
zf-python-new,8000000,60,22814721,ns
zf-python-new,8000000,60,7812675,ns
zf-python-new,8000000,60,36326434,ns
zf-python-new,8000000,60,32398787,ns
zf-python-new,8000000,60,34600399,ns
zf-python-new,8000000,60,9008618,ns
zf-python-new,8000000,60,16026000,ns
zf-python-new,8000000,60,21053724,ns
zf-python-new,8000000,60,23586948,ns
zf-python-new,8000000,60,7927128,ns
zf-python-new,8000000,60,30905504,ns
zf-python-new,8000000,60,43474764,ns
zf-python-new,8000000,60,25560980,ns
zf-python-new,8000000,60,8065736,ns
zf-python-new,8000000,60,33279540,ns
zf-python-new,8000000,60,41648381,ns
zf-python-new,8000000,60,22377069,ns
zf-python-new,8000000,60,7505190,ns
zf-python-new,8000000,60,25618950,ns
zf-python-new,8000000,60,42443858,ns
zf-python-new,8000000,60,7547882,ns
zf-python-new,8000000,60,24220296,ns
zf-python-new,8000000,60,28858251,ns
zf-python-new,8000000,60,35320137,ns
zf-python-new,8000000,60,9394047,ns
zf-python-new,8000000,60,40906467,ns
zf-python-new,8000000,60,24764450,ns
zf-python-new,8000000,60,29399741,ns
zf-python-new,8000000,60,9319895,ns
zf-python-new,8000000,60,40723178,ns
zf-python-new,8000000,60,24771743,ns
zf-python-new,8000000,60,29456201,ns
zf-python-new,8000000,60,9232036,ns
zf-python-new,8000000,60,19230427,ns
zf-python-new,8000000,60,16946089,ns
zf-python-new,8000000,60,22539880,ns
zf-python-new,8000000,60,7956616,ns
zf-python-new,8000000,60,38475874,ns
zf-python-new,8000000,60,25588712,ns
zf-python-new,8000000,60,32239053,ns
zf-python-new,8000000,60,10109008,ns
zf-python-new,8000000,60,41992977,ns
zf-python-new,8000000,60,20977304,ns
zf-python-new,8000000,60,26953467,ns
zf-python-new,8000000,60,9006831,ns
zf-python-new,8000000,60,19809207,ns
zf-python-new,8000000,60,19019553,ns
zf-python-new,8000000,60,21124493,ns
zf-python-new,8000000,60,7433926,ns
zf-python-new,8000000,60,31624915,ns
zf-python-new,8000000,60,25762339,ns
zf-python-new,8000000,60,31720813,ns
zf-python-new,8000000,60,9971635,ns
zf-python-new,8000000,60,39949254,ns
zf-python-new,8000000,60,20959935,ns
zf-python-new,8000000,60,24831070,ns
zf-python-new,8000000,60,8208250,ns
zf-python-new,8000000,60,19564016,ns
zf-python-new,8000000,60,16920022,ns
zf-python-new,8000000,60,24234971,ns
zf-python-new,8000000,60,8374515,ns
zf-python-new,8000000,60,36448116,ns
zf-python-new,8000000,60,24459276,ns
zf-python-new,8000000,60,30269397,ns
zf-python-new,8000000,60,9579573,ns
zf-python-new,8000000,60,41397819,ns
zf-python-new,8000000,60,21029784,ns
zf-python-new,8000000,60,26901760,ns
zf-python-new,8000000,60,8916510,ns
zf-python-new,8000000,60,19015014,ns
zf-python-new,8000000,60,16912912,ns
zf-python-new,8000000,60,22594646,ns
zf-python-new,8000000,60,7830445,ns
zf-python-new,8000000,60,31812177,ns
zf-python-new,8000000,60,26134417,ns
zf-python-new,8000000,60,32232096,ns
zf-python-new,8000000,60,10125373,ns
zf-python-new,8000000,60,41840133,ns
zf-python-new,8000000,60,26979957,ns
zf-python-new,8000000,60,34042739,ns
zf-python-new,8000000,60,10624810,ns
zf-python-new,8000000,60,40836743,ns
zf-python-new,8000000,60,21003794,ns
zf-python-new,8000000,60,24870065,ns
zf-python-new,8000000,60,8142199,ns
zf-python-new,8000000,60,26785514,ns
zf-python-new,8000000,60,15822637,ns
zf-python-new,8000000,60,19150625,ns
zf-python-new,8000000,60,7192899,ns
zf-python-new,8000000,60,31439606,ns
zf-python-new,8000000,60,29534086,ns
zf-python-new,8000000,60,37290348,ns
zf-python-new,8000000,60,8311577,ns
zf-python-new,8000000,60,30461157,ns
zf-python-new,8000000,60,31766324,ns
zf-python-new,8000000,60,26505210,ns
zf-python-new,8000000,60,27406054,ns
zf-python-new,8000000,60,8658062,ns
zf-python-new,8000000,60,27192882,ns
zf-python-new,8000000,60,42544321,ns
zf-python-new,8000000,60,25426476,ns
zf-python-new,8000000,60,8242535,ns
zf-python-new,8000000,60,33764730,ns
zf-python-new,8000000,60,35279266,ns
zf-python-new,8000000,60,19863164,ns
zf-python-new,8000000,60,6861030,ns
zf-python-new,8000000,60,16545704,ns
zf-python-new,8000000,60,22049912,ns
zf-python-new,8000000,60,22392604,ns
zf-python-new,8000000,60,7509939,ns
zf-python-new,8000000,60,25496876,ns
zf-python-new,8000000,60,39226043,ns
zf-python-new,8000000,60,24699118,ns
zf-python-new,8000000,60,7911279,ns
zf-python-new,8000000,60,24091712,ns
zf-python-new,8000000,60,34545306,ns
zf-python-new,8000000,60,19672262,ns
zf-python-new,8000000,60,7070442,ns
zf-python-new,8000000,60,17060997,ns
zf-python-new,8000000,60,28665699,ns
zf-python-new,8000000,60,18988796,ns
zf-python-new,8000000,60,6941672,ns
zf-python-new,8000000,60,21728257,ns
zf-python-new,8000000,60,39332979,ns
zf-python-new,8000000,60,24609565,ns
zf-python-new,8000000,60,7987985,ns
zf-python-new,8000000,60,31008629,ns
zf-python-new,8000000,60,39819896,ns
zf-python-new,8000000,60,24668992,ns
zf-python-new,8000000,60,7935411,ns
zf-python-new,8000000,60,30897274,ns
zf-python-new,8000000,60,41512918,ns
zf-python-new,8000000,60,22351633,ns
zf-python-new,8000000,60,7516390,ns
zf-python-new,8000000,60,25646286,ns
zf-python-new,8000000,60,39171246,ns
zf-python-new,8000000,60,28706031,ns
zf-python-new,8000000,60,9047666,ns
zf-python-new,8000000,60,34387467,ns
zf-python-new,8000000,60,8742322,ns
zf-python-new,8000000,60,43289990,ns
zf-python-new,8000000,60,27380634,ns
zf-python-new,8000000,60,23589265,ns
zf-python-new,8000000,60,7868174,ns
zf-python-new,8000000,60,21263160,ns
zf-python-new,8000000,60,27613987,ns
zf-python-new,8000000,60,23690645,ns
zf-python-new,8000000,60,8411401,ns
zf-python-new,8000000,60,40297313,ns
zf-python-new,8000000,60,19203845,ns
zf-python-new,8000000,60,15882133,ns
zf-python-new,8000000,60,7170834,ns
zf-python-new,8000000,60,36358298,ns
zf-python-new,8000000,60,27261246,ns
zf-python-new,8000000,60,22677388,ns
zf-python-new,8000000,60,8157060,ns
zf-python-new,8000000,60,41400171,ns
zf-python-new,8000000,60,27298895,ns
zf-python-new,8000000,60,23620261,ns
zf-python-new,8000000,60,8425490,ns
zf-python-new,8000000,60,33893288,ns
zf-python-new,8000000,60,18144814,ns
zf-python-new,8000000,60,15811535,ns
zf-python-new,8000000,60,7117433,ns
zf-python-new,8000000,60,36569564,ns
zf-python-new,8000000,60,29763497,ns
zf-python-new,8000000,60,26890433,ns
zf-python-new,8000000,60,9029612,ns
zf-python-new,8000000,60,38238382,ns
zf-python-new,8000000,60,7920208,ns
zf-python-new,8000000,60,37938006,ns
zf-python-new,8000000,60,23697219,ns
zf-python-new,8000000,60,28238968,ns
zf-python-new,8000000,60,8926086,ns
zf-python-new,8000000,60,34704638,ns
zf-python-new,8000000,60,16579358,ns
zf-python-new,8000000,60,19933246,ns
zf-python-new,8000000,60,7503252,ns
zf-python-new,8000000,60,31615944,ns
zf-python-new,8000000,60,23602783,ns
zf-python-new,8000000,60,28310916,ns
zf-python-new,8000000,60,9020020,ns
zf-python-new,8000000,60,18411601,ns
zf-python-new,8000000,60,16520662,ns
zf-python-new,8000000,60,20650134,ns
zf-python-new,8000000,60,14206639,ns
zf-python-new,8000000,60,40138236,ns
zf-python-new,8000000,60,21056023,ns
zf-python-new,8000000,60,26980607,ns
zf-python-new,8000000,60,8921387,ns
zf-python-new,8000000,60,39626922,ns
zf-python-new,8000000,60,21066724,ns
zf-python-new,8000000,60,26987538,ns
zf-python-new,8000000,60,9017137,ns
zf-python-new,8000000,60,34753860,ns
zf-python-new,8000000,60,16524083,ns
zf-python-new,8000000,60,20059147,ns
zf-python-new,8000000,60,7463890,ns
zf-python-new,8000000,60,31493694,ns
zf-python-new,8000000,60,25721656,ns
zf-python-new,8000000,60,32655656,ns
zf-python-new,8000000,60,9977265,ns
zf-python-new,8000000,60,19284109,ns
zf-python-new,8000000,60,16998524,ns
zf-python-new,8000000,60,22894232,ns
zf-python-new,8000000,60,7795409,ns
zf-python-new,8000000,60,36268629,ns
zf-python-new,8000000,60,27082873,ns
zf-python-new,8000000,60,31823122,ns
zf-python-new,8000000,60,10135262,ns
zf-python-new,8000000,60,41236377,ns
zf-python-new,8000000,60,26965787,ns
zf-python-new,8000000,60,34374103,ns
zf-python-new,8000000,60,9015011,ns
zf-python-new,8000000,60,18677421,ns
zf-python-new,8000000,60,17712007,ns
zf-python-new,8000000,60,22448827,ns
zf-python-new,8000000,60,7753118,ns
zf-python-new,8000000,60,31318399,ns
zf-python-new,8000000,60,21530489,ns
zf-python-new,8000000,60,29505853,ns
zf-python-new,8000000,60,9626873,ns
zf-python-new,8000000,60,42360540,ns
zf-python-new,8000000,60,20984247,ns
zf-python-new,8000000,60,24950640,ns
zf-python-new,8000000,60,8196807,ns
zf-python-new,8000000,60,19101316,ns
zf-python-new,8000000,60,16501051,ns
zf-python-new,8000000,60,20513894,ns
zf-python-new,8000000,60,7449070,ns
zf-python-new,8000000,60,27310823,ns
zf-python-new,8000000,60,27846675,ns
zf-python-new,8000000,60,34333339,ns
zf-python-new,8000000,60,9028682,ns
zf-python-new,8000000,60,40158232,ns
zf-python-new,8000000,60,27066140,ns
zf-python-new,8000000,60,34488728,ns
zf-python-new,8000000,60,8929181,ns
zf-python-new,8000000,60,40109792,ns
zf-python-new,8000000,60,24793759,ns
zf-python-new,8000000,60,29677628,ns
zf-python-new,8000000,60,8305904,ns
zf-python-new,8000000,60,21321019,ns
zf-python-new,8000000,60,23382515,ns
zf-python-new,8000000,60,8890295,ns
zf-python-new,8000000,60,40403334,ns
zf-python-new,8000000,60,25537456,ns
zf-python-new,8000000,60,21097719,ns
zf-python-new,8000000,60,7756224,ns
zf-python-new,8000000,60,40110630,ns
zf-python-new,8000000,60,30017561,ns
zf-python-new,8000000,60,24758050,ns
zf-python-new,8000000,60,8901836,ns
zf-python-new,8000000,60,42327778,ns
zf-python-new,8000000,60,27418011,ns
zf-python-new,8000000,60,23720428,ns
zf-python-new,8000000,60,7642877,ns
zf-python-new,8000000,60,21592283,ns
zf-python-new,8000000,60,33375150,ns
zf-python-new,8000000,60,24745380,ns
zf-python-new,8000000,60,8886263,ns
zf-python-new,8000000,60,40817343,ns
zf-python-new,8000000,60,33225446,ns
zf-python-new,8000000,60,28209055,ns
zf-python-new,8000000,60,9702378,ns
zf-python-new,8000000,60,40121638,ns
zf-python-new,8000000,60,25498721,ns
zf-python-new,8000000,60,21046126,ns
zf-python-new,8000000,60,7829712,ns
zf-python-new,8000000,60,40073549,ns
zf-python-new,8000000,60,33179730,ns
zf-python-new,8000000,60,28691513,ns
zf-python-new,8000000,60,8385920,ns
zf-python-new,8000000,60,20503594,ns
zf-python-new,8000000,60,27510734,ns
zf-python-new,8000000,60,23670338,ns
zf-python-new,8000000,60,8554632,ns
zf-python-new,8000000,60,39813173,ns
zf-python-new,8000000,60,33260439,ns
zf-python-new,8000000,60,28633683,ns
zf-python-new,8000000,60,8332479,ns
zf-python-new,8000000,60,20372575,ns
zf-python-new,8000000,60,28159429,ns
zf-python-new,8000000,60,23615260,ns
zf-python-new,8000000,60,9551787,ns
zf-python-new,8000000,60,34694560,ns
zf-python-new,8000000,60,27511434,ns
zf-python-new,8000000,60,21580783,ns
zf-python-new,8000000,60,7912703,ns
zf-python-new,8000000,60,34830283,ns
zf-python-new,8000000,60,23839954,ns
zf-python-new,8000000,60,19603916,ns
zf-python-new,8000000,60,7464719,ns
zf-python-new,8000000,60,36068300,ns
zf-python-new,8000000,60,36938660,ns
zf-python-new,8000000,60,25913878,ns
zf-python-new,8000000,60,9183697,ns
zf-python-new,8000000,60,40641693,ns
zf-python-new,8000000,60,22410056,ns
zf-python-new,8000000,60,18550718,ns
zf-python-new,8000000,60,7264875,ns
zf-python-new,8000000,60,19560510,ns
zf-python-new,8000000,60,20264152,ns
zf-python-new,8000000,60,17612473,ns
zf-python-new,8000000,60,7234584,ns
zf-python-new,8000000,60,38072866,ns
zf-python-new,8000000,60,31648540,ns
zf-python-new,8000000,60,27060722,ns
zf-python-new,8000000,60,9595475,ns
zf-python-new,8000000,60,39806879,ns
zf-python-new,8000000,60,27385340,ns
zf-python-new,8000000,60,23727383,ns
zf-python-new,8000000,60,8538019,ns
zf-python-new,8000000,60,19409361,ns
zf-python-new,8000000,60,19749760,ns
zf-python-new,8000000,60,17242120,ns
zf-python-new,8000000,60,7136739,ns
zf-python-new,8000000,60,31375314,ns
zf-python-new,8000000,60,26176172,ns
zf-python-new,8000000,60,22705370,ns
zf-python-new,8000000,60,8086876,ns
zf-python-new,8000000,60,37891015,ns
zf-python-new,8000000,60,19814803,ns
zf-python-new,8000000,60,15673901,ns
zf-python-new,8000000,60,6948610,ns
zf-python-new,8000000,60,32935952,ns
zf-python-new,8000000,60,33200144,ns
zf-python-new,8000000,60,23606967,ns
zf-python-new,8000000,60,8528424,ns
zf-python-new,8000000,60,42214996,ns
zf-python-new,8000000,60,33177995,ns
zf-python-new,8000000,60,28666925,ns
zf-python-new,8000000,60,10011535,ns
zf-python-new,8000000,60,43160667,ns
zf-python-new,8000000,60,8199013,ns
zf-python-new,8000000,60,29074037,ns
zf-python-new,8000000,60,34671548,ns
zf-python-new,8000000,60,29442555,ns
zf-python-new,8000000,60,7838701,ns
zf-python-new,8000000,60,16588791,ns
zf-python-new,8000000,60,29088818,ns
zf-python-new,8000000,60,31248761,ns
zf-python-new,8000000,60,8341079,ns
zf-python-new,8000000,60,29417398,ns
zf-python-new,8000000,60,43719625,ns
zf-python-new,8000000,60,25385972,ns
zf-python-new,8000000,60,8392777,ns
zf-python-new,8000000,60,19639667,ns
zf-python-new,8000000,60,27365834,ns
zf-python-new,8000000,60,28613937,ns
zf-python-new,8000000,60,8925584,ns
zf-python-new,8000000,60,33264551,ns
zf-python-new,8000000,60,40506938,ns
zf-python-new,8000000,60,24250562,ns
zf-python-new,8000000,60,7984410,ns
zf-python-new,8000000,60,27169587,ns
zf-python-new,8000000,60,39423500,ns
zf-python-new,8000000,60,7991104,ns
zf-python-new,8000000,60,22668439,ns
zf-python-new,8000000,60,18740628,ns
zf-python-new,8000000,60,27409283,ns
zf-python-new,8000000,60,9349727,ns
zf-python-new,8000000,60,19281998,ns
zf-python-new,8000000,60,16877247,ns
zf-python-new,8000000,60,24327640,ns
zf-python-new,8000000,60,8373744,ns
zf-python-new,8000000,60,36193636,ns
zf-python-new,8000000,60,24532559,ns
zf-python-new,8000000,60,30419979,ns
zf-python-new,8000000,60,9565626,ns
zf-python-new,8000000,60,18754419,ns
zf-python-new,8000000,60,16483888,ns
zf-python-new,8000000,60,21845860,ns
